URL,Preparation,Utils
https://tasty.co/recipe/one-pan-lasagna,"1) Preheat oven to 350 ° F( 180 ° C). 2) Heat the oil in a cast- iron skillet over high heat. 3) Cook the beef, salt, and pepper until the moisture has evaporated and the beef is starting to brown. 4) Add the garlic and onion and cook until onions are starting to become translucent. 5) Add one cup( 260 g) of the marinara sauce and cook until the sauce has reduced to a paste. 6) Using a large spoon or a spatula, push some of the beef mixture toward the side of the pan, creating a gap that allows you to slide lasagna sheets underneath the beef. Break about two lasagna sheets in order to fill in the cracks. 7) Top the beef mixture with the rest of the lasagna sheets. Spread the rest of the marinara sauce on top of the sheets. Dollop the ricotta on top of the sauce and spread evenly. 8) Sprinkle the mozzarella cheese over the ricotta, and top with the basil. 9) Bake for 25 minutes until cheese is bubbly and golden brown. 10) Cool, slice(0), then serve. 11) Enjoy! ",['knife']
https://tasty.co/recipe/cheesy-pesto-stuffed-salmon,"1) Preheat oven to 400ºF/200ºC. 2) In a medium bowl mix together ricotta, pesto, salt, pepper, parmesan, breadcrumbs, and the egg. 3) Butterfly fillet the 2 center cuts of salmon. 4) Stuff the mixture into the salmon, pushing edges of stuffing in as much as possible. 5) Spray a medium size baking sheet and lay stuffed salmon it. 6) Cook in the oven for 12 - 15 minutes or until stuffing begins to brown. 7) Enjoy! ",[]
https://tasty.co/recipe/spinach-artichoke-lasagna-roll-ups,"1) Boil the lasagna noodles until they are soft but not fully cooked, for about 10 minutes. Drain and set aside. 2) In a sauté pan over medium heat, saute the spinach with the olive oil and a pinch of salt. Set aside. 3) Preheat oven to 350˚F( 180˚C). 4) In a medium- sized bowl, mix the ricotta, cooked spinach, chopped(0) artichokes, garlic, ½ of the mozzarella, ½ of the parmesan, salt, and pepper. 5) Spoon some of the mixture onto the lasagna noodle and roll tightly. 6) Spread the marinara on the bottom of the baking dish. Place the lasagna rolls right side up to fill the dish. 7) Top with the rest of the mozzarella and parmesan. 8) Bake for 35 - 40 minutes or until the cheese is brown and crispy. 9) Serve and top with parsley. 10) Enjoy! ",['knife']
https://tasty.co/recipe/low-carb-eggplant-lasagna,"1) Preheat the oven to 375 ° F( 190 ° C). 2) Cut(0) off the ends of the eggplant, then slice lengthwise about ⅛-inch( 3- mm) thick. 3) Sprinkle the eggplant slices with sea salt on both sides and let sit for 10 minutes to draw out moisture. Pat dry with paper towels to remove excess liquid. 4) Lightly grease a griddle pan with olive oil and heat over medium heat. Grill the eggplant slices for 2 - 3 minutes on each side, or until grill marks are visible. Remove from the pan and set aside. 5) In a medium saucepan, heat a drizzle of olive oil over medium- low heat, then add the garlic and red pepper flakes. Sauté for about 3 minutes, until the garlic is fragrant but not browned. Add the crushed tomatoes and 1 teaspoon of salt, stirring(1) well to incorporate the garlic and red pepper. Simmer for 10 minutes, reducing the heat if the sauce begins to bubble too much. Add the basil and stir to combine. Remove from the heat and set aside. 6) In a medium bowl, beat(2) the egg, then add the ricotta, 1½ cups( 150 g) of mozzarella, ¾ cup( 80 g) of Parmesan, and the Italian seasoning. Mix well to combine. 7) Assemble the lasagna. In a 9x13- inch( 23x33- cm) baking dish, add enough sauce to cover the bottom of the dish and spread in an even layer. Add a layer of eggplant slices, covering the bottom of the dish completely. It ’s okay if the eggplant slices overlap slightly. Add a layer of the ricotta mixture and spread in a thin, even layer. Repeat with the remaining ingredients, finishing with a layer of sauce. Sprinkle the remaining mozzarella and Parmesan on top. 8) Bake for 45 minutes, until cheese is fully melted. 9) Turn the broiler on high and broil for 5 minutes, or until the cheese on top is browned and bubbly. 10) Remove the lasagna from the oven and let rest for 15 - 20 minutes before serving to give the lasagna time to set. 11) Serve garnished with fresh basil. 12) Enjoy! ","['knife', 'wooden spoon', 'whisk']"
https://tasty.co/recipe/ricotta-and-apple-toast,"1) Spread ricotta over toast, and top with sliced(0) apples and a drizzle of honey. 2) Enjoy! ",['knife']
https://tasty.co/recipe/chocolate-dipped-cannoli-cupcakes,"1) Preheat the oven to 350 ° F( 180 ° C). 2) Line a muffin tin with liners and cooking spray. 3) Prepare cake mix according to its directions. 4) Fill liners about ¾ of the way up with the cupcake batter. 5) Bake for about 20 - 25 minutes. A toothpick should come out dry when inserted. 6) Allow the cupcakes to cool completely. 7) In a large bowl, combine the ricotta, mascarpone, powdered sugar, and vanilla. Mix until well combined. 8) Fold in the mini chocolate chips. 9) Cut(0) a ½ inch( 1.5 cm) hole on the tip of a pastry or zip top bag and fill with the cannoli cream. 10) Cut a circle in the center of each cupcake and press the center down into the bottom, creating a hole. 11) Fill the cupcake with cannoli cream and use a spiraling motion to create a swirl of the cream on top of the cupcake. 12) Put the cupcakes in the freezer for about 1 hour or until firm. 13) Melt the dark chocolate and coconut oil together. 14) Carefully, dip the tops of the cupcakes into the melted chocolate. 15) Place in the refrigerator to firm up if need be. 16) Enjoy! ",['knife']
https://tasty.co/recipe/eggplant-lasagna-roll-ups,"1) Preheat oven to 350ºF( 175ºC). 2) Slice(0) the ends the eggplants and slice them into ¼ -inch( ½ cm) slices and lay them out on a baking sheet covered in parchment paper. 3) Season with a pinch of salt on both sides of the eggplant slices and let them sweat for 20 minutes, then dry them with a paper towel. Once dried; add a pinch of pepper. 4) Bake for 20 minutes, or until soft. 5) Meanwhile, in a medium- size bowl, mix ricotta cheese, mozzarella cheese, parmesan cheese, basil, and egg. 6) Remove eggplant slices from the oven and   turn oven to 400ºF( 200ºC). 7) Spoon about 2 tablespoons of the mixture onto eggplant slice then roll it up, repeating for all slices. 8) In a 11x17- inch( 28 x 43 cm) baking sheet, pour ½ of the marinara sauce, then add all the roll- ups seam down. Pour remaining ½ of marinara sauce, and top with basil and parmesan. 9) Bake for 25 minutes, or until cheese is melted and golden brown. 10) Enjoy! ",['knife']
https://tasty.co/recipe/classic-lasagna,"1) Preheat the oven to 350ºF( 180ºC). Grease a 9 x 13- inch( 22 x 33 cm) baking dish lightly with nonstick spray. 2) In a large bowl, mix together the ground beef and marinara sauce. 3) In a separate large bowl, combine the ricotta, Parmesan, parsley, basil, salt, pepper, and olive oil. 4) Spread 1 cup of the meat sauce over the bottom of the prepared baking dish. Top with 5 cooked lasagna noodles, overlapping as needed to completely cover the sauce. Spread 2 cups of the ricotta mixture over the noodles. Top with 1 cup of mozzarella cheese. Repeat with the remaining meat sauce, noodles, ricotta, and mozzarella to make 2 more layers. 5) Bake the lasagna for 25–30 minutes, until the cheese is melted and the sauce is bubbling up through the layers. Turn the broiler to high and broil for 1–2 minutes, until the top layer of cheese is bubbly and golden brown. 6) Let the lasagna cool for 30 - 45 minutes, then serve. 7) Enjoy! ",[]
https://tasty.co/recipe/chicken-parm-lasagna,"1) Cut(0) chicken breasts in half( pound thin if necessary) and season with salt and pepper. 2) Add the flour, 4 eggs, and bread crumbs to 3 separate shallow dishes. Beat(1) the eggs. Coat the chicken in the flour, then the eggs, and finally in the bread crumbs. 3) Heat the vegetable oil in a cast iron skillet over medium heat. Fry the chicken on both sides until golden brown, about 4 minutes   on each side. Let drain on paper towels. 4) In a medium bowl, combine the ricotta cheese and the remaining egg. 5) Preheat the oven to 350 ° F( 180 ° C). 6) Spread about⅓ of the marinara sauce over the bottom of a casserole dish. Top with 4 lasagna noodles, ½ of the ricotta mixture, and 3 chicken cutlets. Sprinkle with ½ cup of mozzarella and ½ cup of Parmesan cheese. Repeat to make another layer, then finish with the remaining sauce and mozzarella and Parmesan cheeses. 7) Cover with foil and bake for 45 - 60 minutes, uncovering the lasagna for the last 10 minutes of baking. 8) Serve with a sprinkle of fresh basil. 9) Enjoy! ","['knife', 'whisk']"
https://tasty.co/recipe/multi-purpose-natural-herbal-blend,"1) Combine mint, chamomile, rose petals, and lavender in a bowl. 2) Scoop(0) 2 tablespoons, or desired amount, into each tea bag and seal completely. 3) Store in an airtight container and use as you ’d like. 4) Enjoy! ",['scoop']
https://tasty.co/recipe/very-berry-sangria-float,"1) In a large pitcher, combine the strawberries, blackberries, raspberries, blueberries, brut rosé, and triple sec. Stir(0) and refrigerate for at least 3 hours, or overnight. 2) When ready to serve, remove the pitcher from the refrigerator and add the lemon lime soda. Gently stir to combine. 3) Place 1 - 2 small scoops of blackberry sorbet in a glass. Pour the sangria over the sorbet and stir with a spoon. 4) Garnish with a fresh strawberry. 5) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/apple-rose-sangria,"1) In a large pitcher, combine the green apple, red apple, lemon, simple syrup, whiskey, apple cider, and rosé. Stir(0) well, then chill until ready to serve, up to 2 days. 2) Immediately before serving, add the sparkling apple cider and stir to incorporate. 3) Pour into glasses and garnish with lemon wedges. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/raspberry-mango-sangria-ice-pops,"1) In a blender, combine the mango, ½ cup( 60 g) raspberries, the rosé, lemon- lime soda, and triple sec and blend(0) until smooth. 2) Place 2 raspberries in each ice pop mold. 3) Pour the mixture into the ice pop molds, seal with the lids, and add the ice pop sticks. 4) Freeze until solid, at least 4 hours, or overnight. 5) Carefully remove the ice pops from the molds. 6) Enjoy! ",['blender']
https://tasty.co/recipe/raspberry-peach-sangria,"1) In a large pitcher, combine the peaches, raspberries, rosé, rum, and peach nectar. Stir(0) until mixed. 2) Chill for at least 4 hours. 3) Add the champagne, then serve with a peach slice on each glass. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/strawberry-cotton-candy-champagne-cocktail,"1) Make 4 - 5 cuts along the length of the strawberry, starting from the pointed end until just before the stem end. Fan the slices apart with your fingers, and set aside. 2) Separate the cotton candy into two balls. Cut(0) a slit in the center and push the fanned strawberry inside, sealing up the hole afterwards. 3) Slice half of the lime into rounds, saving the other half for later. Make a single cut on each lime slice, starting from the center and cutting through the rind. 4) In a large pitcher or jug, mix the vodka and rose. Squeeze the juice from reserved lime half into the mixture, then add champagne. 5) Place the strawberry- stuffed cotton candy balls into two separate martini glasses. 6) Place the lime slices on the side of the glass. 7) Pour the drink mixture around the sides of the cotton candy in a circular motion, and watch it dissolve to reveal the strawberry inside! 8) Enjoy! ",['knife']
https://tasty.co/recipe/raspberry-peach-frozen-sangria,"1) Combine all ingredients in a blender, and mix until fully blended(0). 2) Serve and garnish with a slice of peach. 3) Enjoy! ",['blender']
https://tasty.co/recipe/sparkling-rose-sangria,"1) In a large pitcher or bowl, combine fruit,   grapefruit juice, brandy, and simple syrup. 2) Stir(0) well, cover with plastic wrap, and chill for at least 1 hour. 3) Top with sparkling rosé, and serve with a lemon slice. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/frose-daiquiri,"1) Add the frozen strawberries, lime juice, rum, sugar, and frozen rosé to a blender and blend(0) until fully mixed. You may have to do this in two batches. 2) Divide between four glasses, and garnish with a strawberry. 3) Enjoy! ",['blender']
https://tasty.co/recipe/peach-rosito,"1) In a pitcher add diced(0) peaches, mint, sugar, and lime juice. Mudlle for 1 minute, or until sugar has dissolved. 2) To the pitcher add rum and rose. Stir(1) to combine. 3) Add ice to each serving glass, then top with the rosé mojito( rosito). 4) Add a peach slice to the rim of each glass. 5) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/strawberry-rose-macarons,"1) Make the rosé reduction: Add sparkling rosé and strawberries to a small saucepan over medium- high heat. Reduce the liquid to about ¼ cup( 60 ml), 6–8 minutes. Strain(0) and let cool completely in the refrigerator. 2) Make the macarons: In the bowl of a food processor, combine the powdered sugar, almond flour, and ½ teaspoon of salt. Process on low speed, until extra fine. Sift(1) the almond flour mixture through a fine- mesh sieve into a large bowl. 3) In a separate large bowl, beat(2) the egg whites and the remaining ½ teaspoon of salt with an electric hand mixer until soft peaks form. Gradually add the granulated sugar until fully incorporated. Continue to beat until stiff peaks form( you should be able to turn the bowl upside down without anything falling out). 4) Add the pink food coloring and 2 teaspoons of the rosé reduction and and beat until just combined. 5) Add about⅓ of the almond flour mixture at a time to the beaten egg whites and use a rubber spatula to gently fold until combined. After the last addition of almond flour, continue to fold slowly until the batter falls into ribbons and stays on the surface when you hold up the spatula and move it in a figure 8 shape. 6) Transfer the macaron batter to a piping bag fitted with a round tip. 7) Grease 2 rimmed baking sheets with nonstick spray, then place a piece of parchment paper over each, using the spray to help adhere the parchment to pans. 8) Pipe the macarons onto the parchment paper in 1½-inch( 3- cm) circles, spacing at least 1- inch( 2- cm) apart. Tap the baking sheet on a flat surface 5 times to release any air bubbles. 9) Let the macarons sit at room temperature for 30–60 minutes, until dry to the touch. 10) Preheat the oven to 300 ° F( 150 ° C). 11) Bake the macarons for 15–17 minutes, until the feet are well- risen and the macarons do n’t stick to the parchment paper when gently lifted. Transfer the macarons to a wire rack to cool completely before filling. 12) Make the buttercream: Add the dehydrated strawberries to a food processor and pulse until finely ground. 13) In a large bowl, beat the butter with an electric hand mixer for 1 minute, until light and fluffy. Sift in half of the powdered sugar, the salt, and the ground dehydrated strawberries and beat until fully incorporated. Sift in the remaining powdered sugar and beat to combine. Add 2 tablespoons of the rosé reduction and beat until fully combined and fluffy, 2–3 minutes. 14) Transfer the buttercream to a piping bag fitted with a round tip. 15) Pipe a dollop of buttercream onto the flat side of a macaron shell. Top it with another macaron shell to create a sandwich. Repeat with remaining macaron shells and buttercream. 16) Dust the tops of the macarons with edible pink glitter. 17) Place in an airtight container for 24 hours to bloom before serving. 18) Enjoy! ","['plastic sieve', 'metal sieve', 'whisk']"
https://tasty.co/recipe/strawberry-orange-rose-spritzer,"1) To a short glass, add strawberry slices and orange slices. Muddle until juicy. 2) Add ice and fill the glass ¾ of the way with rosé. Top with sparkling water. 3) Garnish with an orange wheel and a strawberry. 4) Enjoy! ",[]
https://tasty.co/recipe/hibiscus-latte,"1) Steep the tea in the hot water for 5 minutes. 2) Froth the milk by adding it to a resealable jar. Shake vigorously until many bubbles form. Then, microwave the milk for 45 seconds to 1 minute, which will help create stable bubbles. 3) Remove the tea, then stir(0) in the agave and frothed milk. 4) Dust the top with dried rose petals and hibiscus powder, if desired. 5) Nutrition, per serving- Calories: 120, Total fat: 4 grams, Sodium: 98 mg, Total carb: 16 grams, Dietary fiber: 0 gram, Sugars: 6 grams, Protein: 6 grams 6) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/rose-and-berry-gummies,"1) Heat wine in a microwave- safe container for 1 minute, or until hot. 2) Mix sugar and gelatin into the wine and stir(0) with a whisk until dissolved. 3) Pour mixture into molds. Add fruit if desired. 4) Refrigerate for 1 hour. 5) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/rose-gummy-bears,"1) Place 1 cup of rosé( 240 ml) in a small saucepan over medium heat. Bring to a simmer and cook until reduced by half, about 5 minutes. Remove the pan from the heat. 2) In a liquid measuring cup or small bowl, combine the gelatin powder and remaining rosé wine. Let sit for 5 minutes. The gelatin should give off a“ blooming” effect, thickening the mixture. 3) Add the gelatin mixture to the saucepan with the concentrated rosé. Add the sugar and return the pan to medium- low heat, whisking(0) continuously. Do not let the mixture boil. Cook until the gelatin is dissolved, about 5 minutes. The mixture should have a syrupy consistency, similar to maple syrup. Remove the pan from the heat. Add a drop of pink food coloring, if desired. 4) Use a squeeze bottle, spouted measuring cup, or dropper to distribute the mixture into the gummy bear molds. If you do n’t have a gummy bear mold, pour the mixture into a parchment- lined, 8- inch( 20 cm), square baking pan. 5) Refrigerate for 90 minutes, or until set. 6) Carefully pop the bears out of the molds or, if using a baking pan, cut(1) into small squares with a pizza cutter. 7) Store in airtight container in the refrigerator for up to 2 weeks. 8) Enjoy! ","['whisk', 'knife']"
https://tasty.co/recipe/gourmet-rib-eye-steak,"1) Preheat oven to 200 ° F( 95 ° C). 2) Generously season all sides of the steak with salt and pepper. 3) Transfer to a wire rack on top of a baking sheet, then bake for about 45 minutes to an hour until the internal temperature reads about 125 ° F( 51 ° C) for medium- rare. Adjust the bake time based on if you like your steak more rare or more well- done. 4) Heat the canola oil in a pan over high heat until smoking. 5) Sear the steak for 30 seconds on the first side, then flip. 6) Add the butter, garlic, rosemary, and thyme, and swirl around the pan. 7) Transfer the garlic and herbs on top of the steak and baste the steak with the butter using a large spoon. 8) Baste for about 30 seconds, then flip and baste the other side for about 15 seconds. 9) Turn the steak on its side and cook to render off any excess fat. 10) Rest the steak on a cutting board or wire rack for about 10 minutes. Slicing(0) the steak before the resting period has finished will result in a lot of the juices leaking out, which may not be desirable. 11) Slice the steak into ½ -inch( 1 cm) strips, then fan out the slices and serve. 12) Enjoy! ",['knife']
https://tasty.co/recipe/steak-with-garlic-butter,"1) Preheat oven to 250 ° F( 120 ° C). 2) Season the steak evenly with the salt and pepper on all sides. 3) Place the steak on a wire rack on top of a baking sheet. Bake for 35 minutes. 4) Heat the canola oil in a skillet or stainless steel pan over high heat until smoking. Sear the steak on one side for 30 seconds, then flip. 5) Immediately, add the butter, thyme, rosemary, and garlic, swirling the pan to melt the butter quickly. 6) Place the herbs and garlic on top of the steak, and push the steak toward the top of the pan. Tilt the pan toward you to pool the butter near the bottom. Using a spoon, continuously scoop(0) the butter over the top of the steak for about 30–45 seconds. 7) This helps not only flavor the steak, but also helps cook the steak faster. If you prefer your steak medium or medium- well, cook your steak longer. 8) To test the doneness of your steak, lightly press the tip of your left index finger to the tip of your left thumb. The fleshy area below the thumb should feel how rare steak feels pressing the surface of the steak. For medium- rare steak, touch your middle finger to your thumb and press the area below your thumb. For medium, touch your fourth finger to your thumb. For well done, touch your pinky to your thumb. 9) Rest the steak for 10 minutes on a cutting board. Slice(1), then serve! 10) Enjoy! ","['scoop', 'knife']"
https://tasty.co/recipe/focaccia,"1) Combine water, olive oil, honey, salt, flour, and yeast in a large bowl. 2) Mix well and knead for 10 - 15 minutes until the dough is elastic. 3) Transfer the dough into a well- oiled bowl. 4) Cover with a towel or plastic wrap and let rise once for 1 hour in a warm place, until the dough has doubled. 5) Preheat oven to 375˚F( 190˚C). 6) Remove the dough from the bowl and stretch the dough into 9- inch( 23 cm) circle. 7) Place the dough into well greased 10- inch( 25 cm) cast iron pan. Cover with towel or plastic wrap and rest for 30 minutes. 8) Poke the top with your fingertips. 9) Drizzle with olive oil and sprinkle with rosemary, salt, and pepper. 10) Bake in the oven for 20 - 30 minutes. 11) Slice and serve. 12) Enjoy! ",[]
https://tasty.co/recipe/chicken-cacciatore,"1) Liberally season chicken thighs with salt and pepper. 2) In a 4- quart jumbo cooker, heat 1 tablespoon of olive oil over medium- high heat. Add chicken and cook 3 - 4 minutes a side, until lightly browned. Transfer to a plate. 3) Add another tablespoon of olive oil to the skillet before adding the mushrooms. Lightly season with salt and pepper, and cook until mushrooms begin to brown, about 5 minutes. 4) Once browned, remove mushrooms to the same dish with the reserved chicken thighs. 5) Add the final tablespoon of olive oil followed by the sliced(0) onion and pepper. Season with salt and pepper, and cook over medium heat until they begin to brown, about 5 - 7 minutes. 6) Create a well in the middle of the onion- pepper mixture and add the tomato paste. Cook out the tomato paste for about 1 minute before mixing it together with the onions and peppers. 7) Add garlic, oregano, red pepper flakes, and rosemary. Mix them into the onion and peppers before adding the red wine. Use the moisture from the red wine to scrape off any stuck- on bits from the bottom of the pan. 8) Let wine reduce by half before adding the diced tomatoes and chicken stock. Return to a simmer. 9) Place chicken and mushrooms on top of the simmering sauce, being sure to also add any accumulated juices that may have collected. Sprinkle with chopped parsley. 10) Cook while covered for 12 minutes or until chicken ’s internal temperature reaches 165˚F( 75˚C). 11) Serve chicken and sauce with a side of pasta or bread. 12) Enjoy! ",['knife']
https://tasty.co/recipe/one-tray-roasted-chicken-thighs-and-veggies,"1) Assemble potatoes, carrots, onion, and garlic on a parchment- lined baking sheet. 2) Drizzle with olive oil and sprinkle with rosemary, and half the black pepper and salt. Roll around and rub to coat everything evenly. 3) Sprinkle remaining salt and pepper on either side of each chicken thigh. 4) Arrange chicken thighs skin- side up on top of the vegetables. 5) Roast at 425˚F( 220˚C) for about 40 - 50 minutes or until the chicken reads 165˚F( 73˚C)   internal temperature and skin is crispy. 6) Enjoy! ",[]
https://tasty.co/recipe/slow-cooker-rosemary-bread,"1) In a large bowl, mix together the water and sugar. Sprinkle the yeast over the water and stir(0). Let sit for 15 minutes, until the surface is foamy. 2) Add the salt, olive oil, and rosemary. Mix well. 3) Slowly add the flour and mix with a wooden spoon until well combined. 4) Knead the dough for at least 10 minutes, until it is no longer sticky. 5) Set the dough in the middle of a piece of parchment paper large enough to line the slow cooker. 6) Place the parchment paper with the dough in the slow cooker. Drape a kitchen towel over the top and cover with the lid. Set the slow cooker to warm and let the dough proof for about 30 minutes, until doubled in size. Check occasionally to make sure the dough is not cooking. 7) Lift the parchment paper to remove the dough from the slow cooker. 8) Sprinkle a bit of flour on a clean surface. Knead the dough for about 5 minutes, then shape it into a ball that will fit in the slow cooker. 9) Place the dough back on the parchment paper and return to the slow cooker. Sprinkle the top with salt and rosemary. 10) Cover the slow cooker with the towel and the lid and cook on high heat for 1½-2 hours, until the bread has a thick, dry, white crust, or a thermometer inserted in the loaf reaches 190 ° F( 90 ° C). 11) Preheat the oven to 500 ° F( 260 ° C). 12) Using the parchment paper, transfer the bread to a baking sheet. Trim(1) the excess parchment. 13) Bake for 5 - 10 minutes, until the crust is golden brown. 14) Let cool for about 15 minutes, then slice. 15) Enjoy! ","['wooden spoon', 'knife']"
https://tasty.co/recipe/one-pan-breakfast-potatoes,"1) Preheat oven to 500˚F( 260˚C). 2) Dice(0) potato, red bell pepper, and onion. Place on a baking sheet. 3) Drizzle olive oil over everything and season with rosemary, garlic, paprika, salt, and pepper. Mix until evenly coated and spread into an even layer. 4) Bake for 30 minutes, stirring(1) every 10 - 15 minutes. 5) Serve with your favorite breakfast sides. 6) Enjoy! ","['knife', 'wooden spoon']"
https://tasty.co/recipe/90-second-keto-bread,"1) In a microwave- safe ramekin or small bowl, combine the almond flour, baking powder, Parmesan, rosemary, garlic powder, salt, pepper, melted butter, and egg. Stir(0) everything together with a fork until smooth. 2) Microwave on high for 90 seconds, until the bread has risen. 3) Let the bread cool in the ramekin, then serve as desired. 4) Enjoy! ",['wooden spoon']
https://tasty.co/recipe/kheer-sunrise-delight,"1) Rinse(0) the rice until the water runs clear. Soak the rice in water for 20–30 minutes, then drain. 2) In a medium heavy- bottomed pot over medium heat, combine the coconut milk and cardamom. Bring the milk to a gentle simmer, then add the drained rice. Simmer, stirring(1) occasionally so the rice does not stick to the bottom, until the milk is reduced by half and the rice is tender, about 30 minutes. 3) Add the sugar and stir until it dissolves. Remove the pot from the heat and stir in the saffron threads. 4) Serve the kheer topped with chopped(2) mango and slivered almonds. 5) Enjoy! ","['plastic sieve', 'wooden spoon', 'knife']"
https://tasty.co/recipe/saffron-vanilla-bean-ice-cream,"1) Mix the half and half, heavy cream, vanilla bean, and saffron strands in a pot. Keep it over medium flame and bring it to simmer. 2) Let the cream heat up. Meanwhile, add yolks in a bowl and whisk(0) it together. When blended(1) properly, add the sugar whisk again until it turns into a pale yellow color. 3) Next, remove the mixture of cream from the stove at 170 degrees Celsius, Now start adding the cream mixture to the egg yolks little by little and keep on whisking. Pour the hot cream till one- third of the quantity is added, and the eggs become warm. This process of gradually raising the temperature of eggs is called hardening. 4) Strain(2) the mixture through a strainer to eliminate any vanilla pods and lumps, and the mixture becomes smooth and silky. 5) Keep the mixture in the refrigerator and let it cool down to a temperature of 35 - 40 degrees. It will take around 90 minutes. 6) After cooling, process the mixture in an ice- cream maker. Ensure that the ice- cream maker is on at the time when you pour in the blend. ","['whisk', 'blender', 'plastic sieve']"
https://tasty.co/recipe/wild-salmon-with-pepper-sauce,"1) Add the salmon, garlic clove, lemon juice, olive oil, oregano, saffron, salt, and pepper to a large bowl and stir(0) until the salmon is well coated. 2) Marinate for at least 20 minutes, and up to 24 hours. 3) Add the bell pepper, garlic, mint, olive oil, lemon juice, cumin, caraway, pepper, chile flakes and salt to a blender or food processor and blend(1) until well combined. 4) Heat a pan over high heat with a drizzle olive oil. Once the oil is glistening, add the salmon. Cook for 2 minutes. 5) Gently flip the salmon over and turn off the heat. Put the lid on the pan and let it continue to cook for 5 minutes. 6) Serve salmon with harissa. 7) Enjoy! ","['wooden spoon', 'blender']"
https://tasty.co/recipe/kheer-sunny-mango-joy,"1) Rinse(0) the rice until the water runs clear. Soak the rice in water for 20–30 minutes, then drain. 2) In a medium heavy- bottomed pot over medium heat, combine the coconut milk and cardamom. Bring the milk to a gentle simmer, then add the drained rice. Simmer, stirring(1) occasionally so the rice does not stick to the bottom, until the milk is reduced by half and the rice is tender, about 30 minutes. 3) Add the sugar and stir until it dissolves. Remove the pot from the heat and stir in the saffron threads. 4) Serve the kheer topped with chopped(2) mango and pistachios. 5) Enjoy! ","['plastic sieve', 'wooden spoon', 'knife']"
https://tasty.co/recipe/kheer-saffron-supreme,"1) Rinse(0) the   rice until the water runs clear. Soak the rice in water for 20–30 minutes, then drain. 2) In a medium heavy- bottomed pot over medium heat, combine the coconut milk and cardamom. Bring the milk to a gentle simmer, then add the drained rice. Simmer, stirring(1) occasionally so the rice does not stick to the bottom, until the milk is reduced by half and the rice is tender, about 30 minutes. 3) Add the sugar and stir until it dissolves. Remove the pot from the heat and stir in the saffron threads. 4) Serve the kheer topped with golden raisins and slivered almonds. 5) Enjoy! ","['plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/kheer-raisin-crumble-bliss,"1) Rinse(0) the rice until the water runs clear. Soak the rice in water for 20–30 minutes, then drain. 2) In a medium heavy- bottomed pot over medium heat, combine the coconut milk and cardamom. Bring the milk to a gentle simmer, then add the drained rice. Simmer, stirring(1) occasionally so the rice does not stick to the bottom, until the milk is reduced by half and the rice is tender, about 30 minutes. 3) Add the sugar and stir until it dissolves. Remove the pot from the heat and stir in the saffron threads. 4) Serve the kheer topped with golden raisins and pistachios. 5) Enjoy! ","['plastic sieve', 'wooden spoon']"
https://tasty.co/recipe/saffron-shrikhand-mousse,"1) Line a fine- mesh strainer with cheesecloth and set over a deep bowl. 2) Scoop(0) the Greek yogurt into the cheesecloth, then gather the cloth around the yogurt and twist the top so the yogurt forms a taut ball.   Set in the strainer and   refrigerate for 6–8 hours, up to overnight, until the whey has drained(1) and the yogurt is very thick. 3) Add the saffron to a small bowl. Pour the hot water over the threads and let soak for 5 minutes. 4) Transfer the thick yogurt to a large bowl with the powdered sugar, saffron threads and soaking liquid, and cardamom. Whisk(2) vigorously until well combined and smooth. 5) Transfer the shrikhand in the serving bowls or cups and garnish with whipped cream and crushed nuts, if desired. 6) Enjoy! ","['scoop', 'plastic sieve', 'whisk']"
